CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST05272,Ishaan,32,Male,Quarterly,17-10-2022,29-10-2023,170,1,0
CUST05273,Arjun,60,Other,Yearly,07-02-2022,05-07-2024,112,6,0
CUST05274,Ananya,41,Other,Monthly,19-02-2022,21-04-2024,159,9,0
CUST05275,Neha,54,Other,Monthly,03-05-2023,25-04-2024,150,1,1
CUST05276,Ananya,53,Female,Quarterly,30-09-2022,02-08-2023,40,10,1
CUST05277,Neha,55,Other,Quarterly,08-11-2022,10-10-2023,6,4,1
CUST05278,Rohan,22,Other,Quarterly,03-06-2023,31-07-2024,141,6,0
CUST05279,Pooja,42,Female,Yearly,12-09-2024,21-10-2024,39,2,1
CUST05280,Kavya,58,Other,Yearly,19-02-2023,21-04-2024,157,3,0
CUST05281,Ishaan,51,Female,Yearly,01-07-2023,29-12-2024,45,2,1
CUST05282,Aanya,42,Male,Quarterly,15-11-2022,11-08-2023,289,7,0
CUST05283,Kavya,65,Other,Quarterly,10-09-2022,02-05-2023,194,2,1
CUST05284,Riya,21,Female,Monthly,16-12-2023,09-09-2024,292,9,1
CUST05285,Sai,48,Female,Quarterly,18-02-2024,31-12-2024,110,7,0
CUST05286,Krishna,51,Female,Quarterly,23-11-2024,23-12-2024,257,5,0
CUST05287,Ananya,51,Male,Monthly,15-03-2023,16-09-2023,48,4,0
CUST05288,Reyansh,50,Other,Yearly,28-02-2024,05-08-2024,20,5,0
CUST05289,Rohan,54,Female,Yearly,14-07-2024,07-10-2024,270,6,0
CUST05290,Ananya,63,Male,Quarterly,10-06-2022,18-11-2023,200,8,1
CUST05291,Sneha,53,Male,Yearly,30-03-2022,30-05-2024,232,1,0
CUST05292,Vivaan,48,Female,Yearly,15-01-2022,06-06-2022,251,3,0
CUST05293,Riya,36,Male,Quarterly,03-02-2022,13-07-2023,264,6,1
CUST05294,Aanya,65,Other,Quarterly,20-07-2024,10-09-2024,47,3,0
CUST05295,Pooja,64,Male,Quarterly,25-12-2022,17-05-2023,166,7,1
CUST05296,Vivaan,57,Other,Yearly,11-02-2023,19-10-2023,258,9,1
CUST05297,Ananya,65,Other,Monthly,10-03-2024,02-10-2024,81,3,1
CUST05298,Aanya,59,Other,Quarterly,16-05-2024,27-06-2024,278,9,1
CUST05299,Aditya,24,Male,Monthly,30-09-2022,28-10-2022,266,6,1
CUST05300,Priya,36,Male,Monthly,18-03-2023,27-11-2023,28,10,1
CUST05301,Sai,33,Female,Yearly,03-01-2023,07-12-2024,286,5,1
CUST05302,Diya,50,Female,Monthly,16-08-2023,06-04-2024,8,1,1
CUST05303,Vihaan,29,Female,Quarterly,19-02-2024,29-02-2024,289,4,0
CUST05304,Reyansh,31,Other,Yearly,02-02-2022,03-06-2023,249,3,1
CUST05305,Arjun,22,Other,Quarterly,08-02-2024,18-06-2024,102,9,1
CUST05306,Ira,26,Male,Yearly,02-09-2023,04-03-2024,212,7,0
CUST05307,Kavya,50,Female,Monthly,20-12-2022,26-10-2024,189,3,0
CUST05308,Kavya,27,Other,Yearly,20-01-2023,23-04-2023,99,8,1
CUST05309,Rohan,63,Other,Quarterly,28-12-2023,20-09-2024,211,9,0
CUST05310,Aanya,23,Other,Quarterly,18-03-2023,19-05-2023,255,3,0
CUST05311,Aarav,54,Male,Quarterly,07-01-2023,24-12-2024,255,9,0
CUST05312,Aarav,20,Male,Quarterly,08-04-2024,24-07-2024,235,2,1
CUST05313,Pooja,59,Other,Yearly,04-02-2024,16-05-2024,135,9,1
CUST05314,Ishaan,29,Other,Quarterly,16-07-2022,08-04-2023,107,5,0
CUST05315,Riya,61,Male,Quarterly,12-02-2022,24-07-2022,9,6,1
CUST05316,Ira,32,Male,Quarterly,18-11-2022,17-01-2023,157,3,1
CUST05317,Reyansh,22,Male,Quarterly,01-08-2024,23-09-2024,207,5,1
CUST05318,Sai,23,Other,Yearly,29-11-2022,09-04-2023,18,6,1
CUST05319,Aarav,40,Other,Quarterly,29-12-2022,09-08-2023,80,6,0
CUST05320,Riya,58,Male,Yearly,20-06-2024,12-07-2024,19,1,1
CUST05321,Neha,62,Female,Quarterly,21-03-2022,25-07-2023,38,1,1
CUST05322,Aanya,49,Other,Monthly,22-02-2023,04-05-2023,275,8,0
CUST05323,Pooja,47,Female,Quarterly,20-12-2023,01-01-2025,247,4,1
CUST05324,Neha,65,Other,Monthly,07-03-2023,20-05-2023,276,7,0
CUST05325,Aarav,32,Male,Quarterly,07-05-2024,29-08-2024,235,2,1
CUST05326,Ananya,25,Male,Quarterly,23-08-2024,28-11-2024,255,2,0
CUST05327,Vihaan,50,Male,Quarterly,16-01-2022,03-10-2022,248,3,1
CUST05328,Ishaan,58,Other,Monthly,27-10-2022,24-09-2023,158,5,0
CUST05329,Priya,44,Other,Yearly,25-05-2024,13-08-2024,215,8,0
CUST05330,Ishaan,44,Other,Quarterly,18-11-2024,08-12-2024,222,9,1
CUST05331,Kavya,61,Female,Monthly,08-10-2022,23-03-2023,239,7,0
CUST05332,Arjun,42,Female,Monthly,09-03-2022,07-10-2022,267,6,1
CUST05333,Aarav,49,Female,Yearly,18-06-2023,21-07-2023,55,2,1
CUST05334,Aditya,34,Female,Yearly,24-04-2024,01-09-2024,206,7,1
CUST05335,Sai,28,Other,Yearly,20-02-2023,02-10-2023,135,4,0
CUST05336,Aditya,36,Other,Yearly,12-06-2022,08-06-2024,132,2,0
CUST05337,Ishaan,52,Female,Yearly,04-04-2023,12-05-2024,176,4,1
CUST05338,Krishna,20,Male,Monthly,20-06-2024,18-08-2024,264,1,0
CUST05339,Kavya,62,Other,Yearly,26-12-2023,28-12-2024,57,4,0
CUST05340,Krishna,41,Male,Quarterly,27-04-2024,09-10-2024,34,5,0
CUST05341,Vihaan,64,Other,Monthly,06-10-2023,02-01-2024,299,8,0
CUST05342,Pooja,38,Other,Yearly,07-03-2023,31-05-2024,288,4,0
CUST05343,Ishaan,47,Other,Monthly,20-05-2024,29-09-2024,146,8,1
CUST05344,Rohan,19,Female,Monthly,26-07-2024,15-10-2024,4,3,0
CUST05345,Pooja,33,Other,Monthly,03-10-2022,28-07-2023,166,2,1
CUST05346,Aarav,22,Male,Yearly,03-01-2022,11-01-2023,173,8,1
CUST05347,Aarav,47,Male,Quarterly,30-08-2023,30-11-2023,252,5,1
CUST05348,Reyansh,64,Female,Monthly,24-04-2023,21-01-2024,211,4,1
CUST05349,Pooja,63,Female,Monthly,30-06-2022,02-09-2022,290,3,1
CUST05350,Sneha,18,Male,Monthly,26-02-2024,27-08-2024,148,4,1
CUST05351,Sai,47,Male,Yearly,07-02-2022,25-06-2022,289,2,0
CUST05352,Vivaan,65,Male,Quarterly,02-05-2022,26-08-2023,158,9,1
CUST05353,Kavya,36,Male,Yearly,29-06-2023,08-01-2024,259,2,0
CUST05354,Sai,49,Other,Yearly,14-04-2023,06-02-2024,61,4,1
CUST05355,Aarav,26,Female,Yearly,15-01-2022,10-06-2022,22,2,1
CUST05356,Neha,37,Other,Monthly,03-01-2022,12-10-2024,182,8,1
CUST05357,Vihaan,34,Male,Quarterly,29-05-2023,20-06-2023,286,9,1
CUST05358,Diya,31,Other,Quarterly,06-11-2024,10-11-2024,143,10,1
CUST05359,Sai,61,Female,Quarterly,11-06-2022,28-07-2022,102,5,1
CUST05360,Aanya,32,Female,Yearly,20-05-2023,23-09-2023,265,8,0
CUST05361,Riya,39,Male,Yearly,24-12-2022,25-06-2024,256,10,0
CUST05362,Ishaan,60,Female,Quarterly,02-01-2023,17-02-2023,291,9,0
CUST05363,Arjun,53,Male,Monthly,09-10-2023,02-12-2023,279,7,1
CUST05364,Ananya,29,Male,Quarterly,01-12-2024,03-12-2024,69,3,0
CUST05365,Krishna,57,Female,Yearly,21-06-2022,08-11-2022,129,6,0
CUST05366,Neha,48,Female,Quarterly,01-07-2022,28-11-2022,152,2,0
CUST05367,Ananya,62,Other,Yearly,21-06-2023,04-09-2024,164,4,0
CUST05368,Arjun,38,Male,Monthly,14-09-2022,24-01-2024,96,9,1
CUST05369,Vihaan,45,Female,Yearly,03-01-2023,09-11-2024,135,9,1
CUST05370,Neha,20,Male,Monthly,19-04-2022,26-08-2022,90,3,1
CUST05371,Pooja,27,Other,Monthly,18-06-2024,14-08-2024,111,7,1
CUST05372,Aarav,38,Female,Yearly,20-02-2023,04-10-2023,221,1,1
CUST05373,Sai,49,Male,Quarterly,05-01-2024,20-06-2024,21,6,1
CUST05374,Krishna,60,Female,Yearly,09-04-2022,16-10-2023,194,3,0
CUST05375,Vihaan,43,Female,Monthly,03-06-2024,08-11-2024,207,7,0
CUST05376,Sai,26,Male,Quarterly,23-05-2022,26-05-2023,139,3,1
CUST05377,Krishna,28,Other,Yearly,15-11-2024,25-11-2024,151,1,1
CUST05378,Vihaan,38,Other,Quarterly,02-11-2022,22-07-2024,69,9,0
CUST05379,Ishaan,54,Female,Quarterly,27-04-2022,12-08-2024,30,5,1
CUST05380,Ishaan,52,Other,Monthly,16-01-2022,22-04-2024,9,6,0
CUST05381,Vivaan,54,Female,Yearly,03-04-2023,20-03-2024,24,10,1
CUST05382,Reyansh,51,Female,Yearly,01-12-2022,29-11-2023,99,4,1
CUST05383,Ira,35,Female,Quarterly,15-08-2024,10-12-2024,291,2,1
CUST05384,Riya,58,Other,Monthly,27-12-2024,01-01-2025,84,5,1
CUST05385,Riya,48,Male,Monthly,23-02-2022,04-04-2022,98,2,0
CUST05386,Krishna,64,Male,Quarterly,01-07-2023,11-02-2024,125,8,0
CUST05387,Sai,60,Female,Monthly,20-05-2022,02-12-2024,72,9,0
CUST05388,Ananya,48,Female,Yearly,24-10-2023,18-12-2024,62,2,0
CUST05389,Kavya,33,Male,Quarterly,15-04-2022,30-03-2024,197,5,0
CUST05390,Ira,25,Other,Monthly,26-10-2024,04-11-2024,231,3,1
CUST05391,Neha,26,Male,Quarterly,09-04-2024,09-09-2024,116,10,1
CUST05392,Sneha,54,Other,Quarterly,25-02-2023,31-10-2023,270,2,0
CUST05393,Sneha,43,Female,Quarterly,30-09-2024,22-12-2024,88,3,1
CUST05394,Aanya,22,Other,Yearly,15-10-2022,10-07-2023,256,4,0
CUST05395,Reyansh,32,Female,Quarterly,26-08-2022,11-01-2023,160,2,0
CUST05396,Aarav,34,Male,Yearly,29-01-2023,13-02-2023,258,4,0
CUST05397,Kavya,65,Male,Yearly,16-07-2024,28-11-2024,203,5,0
CUST05398,Aanya,21,Male,Monthly,23-05-2023,09-07-2024,115,6,1
CUST05399,Riya,58,Male,Monthly,14-09-2024,30-12-2024,251,3,1
CUST05400,Pooja,28,Male,Quarterly,23-03-2023,14-08-2024,146,10,0
CUST05401,Priya,20,Other,Quarterly,29-03-2022,27-12-2022,274,7,0
CUST05402,Kavya,27,Female,Yearly,22-09-2022,10-03-2024,173,6,0
CUST05403,Pooja,56,Male,Monthly,10-01-2022,01-07-2022,107,1,0
CUST05404,Arjun,27,Male,Yearly,27-08-2023,12-04-2024,127,9,0
CUST05405,Ananya,62,Male,Monthly,22-03-2022,28-12-2023,62,6,1
CUST05406,Neha,57,Male,Yearly,05-12-2024,14-12-2024,33,4,0
CUST05407,Kavya,21,Female,Yearly,31-03-2024,22-05-2024,285,9,1
CUST05408,Diya,37,Other,Quarterly,15-10-2022,01-08-2024,147,3,1
CUST05409,Reyansh,35,Male,Monthly,07-02-2022,23-05-2023,48,5,1
CUST05410,Ishaan,40,Other,Quarterly,04-06-2024,25-10-2024,262,1,0
CUST05411,Ananya,65,Female,Quarterly,30-01-2022,15-05-2023,253,2,1
CUST05412,Diya,44,Other,Monthly,08-10-2022,19-03-2023,176,9,1
CUST05413,Sai,30,Male,Monthly,01-10-2024,16-12-2024,38,4,0
CUST05414,Aanya,65,Other,Quarterly,10-10-2023,23-05-2024,278,2,0
CUST05415,Riya,63,Male,Quarterly,21-08-2024,23-11-2024,198,8,0
CUST05416,Aditya,31,Female,Monthly,12-08-2024,13-09-2024,272,10,1
CUST05417,Sneha,36,Female,Yearly,02-09-2022,18-09-2023,121,10,0
CUST05418,Ira,59,Male,Yearly,28-12-2022,22-02-2024,253,3,1
CUST05419,Vihaan,53,Other,Yearly,03-01-2024,20-03-2024,82,6,1
CUST05420,Kavya,54,Other,Monthly,03-07-2022,21-11-2024,255,10,0
CUST05421,Priya,53,Other,Quarterly,26-06-2022,24-08-2023,110,1,1
CUST05422,Vivaan,57,Female,Yearly,11-06-2023,12-12-2023,220,2,0
CUST05423,Arjun,58,Other,Yearly,29-09-2024,20-12-2024,263,8,1
CUST05424,Ishaan,58,Female,Yearly,20-08-2022,08-04-2023,292,6,1
CUST05425,Riya,64,Male,Monthly,19-09-2023,06-12-2023,42,3,0
CUST05426,Aanya,64,Female,Quarterly,21-05-2024,18-08-2024,139,3,0
CUST05427,Krishna,27,Male,Yearly,25-03-2023,07-09-2024,114,6,1
CUST05428,Aanya,45,Male,Monthly,22-05-2022,09-03-2023,200,3,1
CUST05429,Aditya,53,Female,Quarterly,20-03-2022,06-08-2024,105,3,1
CUST05430,Sneha,38,Male,Yearly,31-01-2023,24-09-2024,96,2,0
CUST05431,Vihaan,60,Male,Quarterly,15-12-2024,18-12-2024,133,3,0
CUST05432,Vivaan,63,Other,Quarterly,06-07-2024,24-10-2024,182,10,0
CUST05433,Aarav,42,Other,Monthly,03-06-2022,15-08-2023,73,3,0
CUST05434,Diya,27,Female,Yearly,06-07-2022,30-11-2024,298,1,0
CUST05435,Sneha,38,Female,Quarterly,22-03-2022,14-01-2023,117,7,0
CUST05436,Sneha,56,Male,Monthly,18-09-2024,15-10-2024,276,4,0
CUST05437,Kavya,22,Other,Quarterly,28-03-2024,05-11-2024,48,5,1
CUST05438,Aarav,44,Male,Quarterly,20-11-2022,13-07-2023,201,5,1
CUST05439,Ishaan,57,Female,Monthly,17-05-2023,17-05-2023,3,2,1
CUST05440,Krishna,21,Female,Monthly,07-11-2022,17-09-2024,10,8,1
CUST05441,Sneha,35,Male,Yearly,29-12-2022,07-12-2023,256,9,1
CUST05442,Arjun,52,Female,Yearly,10-01-2023,08-05-2023,237,10,1
CUST05443,Sneha,25,Female,Quarterly,01-01-2025,01-01-2025,99,5,0
CUST05444,Vivaan,58,Other,Yearly,05-07-2022,10-07-2023,34,2,1
CUST05445,Sneha,39,Other,Yearly,19-12-2022,10-09-2023,96,6,1
CUST05446,Rohan,57,Female,Monthly,02-08-2023,23-03-2024,77,4,1
CUST05447,Kavya,58,Other,Yearly,19-09-2022,07-03-2023,29,9,0
CUST05448,Pooja,59,Female,Quarterly,17-03-2024,28-12-2024,34,6,1
CUST05449,Riya,60,Male,Yearly,17-10-2024,06-12-2024,32,2,0
CUST05450,Aditya,33,Male,Monthly,15-02-2024,07-11-2024,139,8,0
CUST05451,Kavya,20,Other,Monthly,06-01-2024,02-03-2024,210,2,1
CUST05452,Sneha,63,Male,Monthly,22-06-2023,19-09-2023,238,10,0
CUST05453,Reyansh,25,Male,Quarterly,13-05-2023,30-10-2024,271,6,1
CUST05454,Ananya,24,Female,Yearly,12-07-2024,19-12-2024,93,6,1
CUST05455,Reyansh,43,Female,Quarterly,17-06-2023,15-08-2024,90,9,1
CUST05456,Krishna,26,Male,Monthly,08-01-2023,09-01-2024,152,2,1
CUST05457,Vivaan,63,Male,Monthly,17-03-2023,07-02-2024,198,6,1
CUST05458,Aditya,44,Female,Quarterly,11-01-2023,11-05-2023,2,9,1
CUST05459,Reyansh,59,Male,Monthly,27-07-2023,14-04-2024,209,3,1
CUST05460,Vihaan,47,Other,Yearly,13-04-2022,27-08-2024,133,3,0
CUST05461,Aanya,45,Other,Monthly,27-10-2024,14-11-2024,127,1,0
CUST05462,Neha,45,Female,Monthly,10-03-2022,31-01-2024,136,9,0
CUST05463,Aditya,21,Male,Monthly,19-01-2024,22-06-2024,48,3,1
CUST05464,Kavya,26,Male,Yearly,11-06-2023,27-07-2024,167,3,0
CUST05465,Aanya,49,Male,Quarterly,02-08-2024,01-11-2024,29,10,0
CUST05466,Aarav,22,Other,Yearly,25-09-2024,08-12-2024,130,10,0
CUST05467,Arjun,48,Male,Yearly,28-10-2023,20-06-2024,251,5,0
CUST05468,Pooja,46,Female,Quarterly,02-12-2022,25-04-2023,254,10,0
CUST05469,Aanya,58,Female,Quarterly,22-05-2023,27-03-2024,232,10,0
CUST05470,Aarav,28,Male,Yearly,11-06-2023,30-01-2024,21,7,0
CUST05471,Pooja,37,Female,Monthly,24-01-2023,28-12-2024,156,6,0
CUST05472,Vivaan,20,Female,Yearly,28-11-2024,26-12-2024,158,6,0
CUST05473,Vihaan,28,Female,Monthly,23-02-2024,16-05-2024,235,4,1
CUST05474,Riya,63,Male,Yearly,25-01-2022,18-10-2022,54,5,1
CUST05475,Aanya,37,Other,Monthly,24-07-2022,22-10-2024,64,6,1
CUST05476,Aarav,36,Male,Quarterly,11-02-2022,08-08-2023,65,3,1
CUST05477,Sai,39,Female,Monthly,12-10-2023,07-05-2024,235,9,0
CUST05478,Aanya,55,Male,Quarterly,28-04-2024,23-09-2024,161,2,0
CUST05479,Priya,47,Female,Quarterly,02-10-2024,12-11-2024,86,10,0
CUST05480,Ishaan,27,Other,Yearly,22-09-2024,12-10-2024,94,1,1
CUST05481,Riya,21,Male,Yearly,01-07-2022,06-08-2023,140,3,0
CUST05482,Neha,20,Other,Quarterly,07-06-2024,18-08-2024,67,2,1
CUST05483,Rohan,38,Other,Quarterly,08-09-2024,19-11-2024,130,1,1
CUST05484,Aanya,22,Female,Yearly,16-01-2022,20-12-2023,268,7,1
CUST05485,Pooja,56,Female,Yearly,16-11-2024,16-12-2024,214,1,0
CUST05486,Reyansh,43,Female,Monthly,07-01-2023,07-01-2023,156,3,0
CUST05487,Vivaan,28,Other,Monthly,27-01-2023,11-11-2024,137,6,1
CUST05488,Ishaan,57,Other,Monthly,13-09-2022,18-12-2022,52,2,0
CUST05489,Priya,38,Other,Monthly,09-03-2024,18-12-2024,198,4,1
CUST05490,Sneha,58,Other,Yearly,11-09-2024,24-10-2024,250,3,0
CUST05491,Rohan,60,Other,Yearly,06-09-2023,02-10-2023,51,6,1
CUST05492,Krishna,27,Other,Monthly,18-04-2023,28-12-2023,161,5,1
CUST05493,Aarav,61,Male,Monthly,04-10-2022,10-12-2022,63,8,1
CUST05494,Sai,63,Male,Monthly,21-08-2024,12-10-2024,29,7,0
CUST05495,Aarav,43,Female,Yearly,12-07-2024,08-11-2024,115,2,0
CUST05496,Neha,40,Male,Yearly,17-05-2023,17-04-2024,28,9,1
CUST05497,Sai,58,Female,Yearly,11-02-2023,09-12-2024,69,4,0
CUST05498,Arjun,56,Other,Quarterly,13-08-2023,08-05-2024,67,10,0
CUST05499,Ishaan,30,Male,Quarterly,21-07-2024,10-10-2024,143,10,0
CUST05500,Aditya,21,Female,Quarterly,01-01-2022,24-09-2023,19,8,1
CUST05501,Krishna,26,Female,Monthly,19-09-2023,01-10-2024,210,9,0
CUST05502,Rohan,26,Other,Quarterly,08-04-2022,14-10-2023,90,3,0
CUST05503,Ananya,62,Other,Quarterly,28-03-2022,11-12-2023,173,7,0
CUST05504,Sneha,18,Male,Yearly,16-06-2022,08-03-2024,57,8,1
CUST05505,Aanya,19,Other,Quarterly,08-02-2024,09-12-2024,58,7,1
CUST05506,Vihaan,63,Female,Quarterly,22-01-2023,30-11-2023,15,8,1
CUST05507,Pooja,45,Female,Yearly,21-01-2023,19-08-2023,239,5,0
CUST05508,Sai,21,Male,Monthly,23-09-2024,15-11-2024,244,5,1
CUST05509,Sneha,22,Female,Yearly,16-01-2022,18-08-2024,262,9,1
CUST05510,Sneha,38,Male,Yearly,08-01-2022,05-04-2024,146,3,1
CUST05511,Aditya,34,Male,Monthly,03-03-2022,15-09-2023,37,9,0
CUST05512,Kavya,58,Male,Yearly,05-12-2022,14-03-2023,82,3,1
CUST05513,Diya,33,Other,Yearly,25-10-2023,05-08-2024,224,3,0
CUST05514,Krishna,58,Other,Yearly,21-10-2024,22-12-2024,203,8,0
CUST05515,Ananya,57,Male,Yearly,23-08-2023,06-11-2023,65,6,1
CUST05516,Vivaan,48,Male,Monthly,09-04-2022,12-01-2023,9,6,0
CUST05517,Ananya,52,Female,Monthly,03-08-2022,05-09-2024,122,3,0
CUST05518,Kavya,30,Female,Quarterly,15-09-2023,31-03-2024,139,4,0
CUST05519,Ananya,42,Male,Quarterly,27-05-2023,06-07-2023,130,9,1
CUST05520,Ira,25,Female,Yearly,12-05-2022,01-05-2023,170,4,1
CUST05521,Ira,58,Other,Monthly,08-08-2024,15-12-2024,155,9,0
CUST05522,Ishaan,50,Female,Yearly,18-12-2022,17-07-2024,67,8,0
CUST05523,Aanya,31,Female,Yearly,13-08-2024,27-12-2024,152,6,0
CUST05524,Priya,55,Other,Yearly,08-04-2024,15-11-2024,31,1,1
CUST05525,Aanya,23,Male,Monthly,18-10-2022,23-12-2023,68,5,0
CUST05526,Rohan,54,Other,Quarterly,05-02-2022,25-03-2024,71,1,0
CUST05527,Priya,59,Female,Monthly,20-03-2024,07-10-2024,256,2,0
CUST05528,Riya,40,Female,Monthly,10-11-2024,16-12-2024,78,9,1
CUST05529,Ananya,24,Female,Yearly,11-02-2024,18-02-2024,72,1,0
CUST05530,Diya,49,Other,Quarterly,02-02-2022,12-12-2023,232,9,1
CUST05531,Sai,55,Other,Yearly,23-05-2024,30-08-2024,186,9,1
CUST05532,Neha,25,Other,Quarterly,07-03-2024,25-12-2024,105,8,1
CUST05533,Ira,49,Other,Yearly,02-02-2022,13-10-2022,214,2,0
CUST05534,Ishaan,53,Male,Quarterly,31-10-2022,02-09-2024,159,4,1
CUST05535,Ananya,58,Male,Yearly,15-02-2023,28-03-2023,264,9,1
CUST05536,Neha,64,Other,Yearly,15-07-2022,02-12-2023,17,2,1
CUST05537,Kavya,61,Female,Quarterly,30-10-2023,18-02-2024,135,3,0
CUST05538,Ananya,38,Other,Yearly,03-09-2023,31-05-2024,37,10,1
CUST05539,Ananya,26,Male,Quarterly,15-09-2023,22-11-2023,155,5,0
CUST05540,Kavya,46,Other,Monthly,19-02-2022,10-01-2023,169,5,1
CUST05541,Diya,49,Male,Quarterly,27-03-2024,13-07-2024,295,3,0
CUST05542,Rohan,48,Other,Yearly,19-11-2024,30-11-2024,15,2,0
CUST05543,Riya,30,Female,Quarterly,27-04-2024,14-12-2024,25,6,0
CUST05544,Rohan,64,Male,Quarterly,21-11-2023,05-07-2024,207,6,0
CUST05545,Krishna,34,Other,Yearly,11-09-2024,30-11-2024,107,9,1
CUST05546,Priya,40,Other,Yearly,04-06-2024,25-10-2024,134,2,1
CUST05547,Rohan,38,Other,Yearly,16-06-2023,18-04-2024,98,2,0
CUST05548,Sai,21,Male,Yearly,07-07-2024,25-12-2024,60,10,0
CUST05549,Krishna,29,Other,Monthly,01-01-2025,01-01-2025,18,1,1
CUST05550,Sai,36,Male,Monthly,07-03-2022,05-08-2023,137,7,1
CUST05551,Krishna,45,Other,Yearly,01-01-2023,19-08-2024,52,6,1
CUST05552,Pooja,60,Other,Yearly,01-08-2023,27-01-2024,210,2,1
CUST05553,Reyansh,49,Male,Quarterly,29-02-2024,07-06-2024,27,9,0
CUST05554,Neha,50,Other,Quarterly,02-12-2023,26-08-2024,210,9,0
CUST05555,Ira,50,Female,Quarterly,05-12-2024,15-12-2024,30,3,1
CUST05556,Vihaan,61,Female,Monthly,13-08-2024,19-12-2024,196,4,1
CUST05557,Aditya,19,Female,Monthly,14-02-2024,11-03-2024,133,5,0
CUST05558,Sneha,62,Female,Monthly,14-06-2024,23-07-2024,266,4,1
CUST05559,Arjun,54,Female,Yearly,19-04-2023,15-10-2023,82,3,0
CUST05560,Priya,33,Female,Monthly,11-10-2023,29-12-2023,186,7,0
CUST05561,Priya,25,Male,Yearly,08-03-2022,05-05-2023,49,7,1
CUST05562,Vivaan,53,Other,Quarterly,20-06-2023,29-10-2024,46,9,1
CUST05563,Krishna,24,Male,Quarterly,06-07-2023,05-04-2024,241,10,0
CUST05564,Ira,19,Other,Yearly,05-08-2024,12-11-2024,3,7,1
CUST05565,Diya,51,Male,Monthly,10-08-2024,12-11-2024,298,1,0
CUST05566,Ananya,24,Male,Monthly,28-03-2022,22-09-2024,148,10,0
CUST05567,Ishaan,23,Other,Monthly,15-05-2022,23-09-2023,256,3,1
CUST05568,Arjun,56,Male,Quarterly,24-12-2024,01-01-2025,259,7,0
CUST05569,Reyansh,47,Male,Yearly,02-10-2022,24-06-2023,191,2,1
CUST05570,Priya,22,Female,Yearly,02-07-2022,06-10-2022,48,10,0
CUST05571,Pooja,37,Female,Quarterly,09-03-2022,13-03-2024,271,5,0
CUST05572,Riya,56,Male,Monthly,29-04-2023,05-06-2023,117,3,1
CUST05573,Riya,54,Male,Yearly,06-12-2024,24-12-2024,165,9,0
CUST05574,Aarav,44,Other,Quarterly,09-04-2023,13-07-2024,111,3,1
CUST05575,Priya,52,Other,Quarterly,22-05-2023,27-08-2024,289,8,0
CUST05576,Vivaan,40,Female,Monthly,27-05-2023,29-11-2024,268,1,0
CUST05577,Kavya,54,Male,Monthly,26-05-2024,03-11-2024,168,2,1
CUST05578,Sai,61,Female,Monthly,16-04-2024,03-10-2024,111,7,0
CUST05579,Kavya,35,Male,Quarterly,15-04-2023,25-12-2024,19,1,0
CUST05580,Sai,33,Other,Monthly,22-09-2022,25-09-2022,274,2,1
CUST05581,Ananya,41,Female,Quarterly,29-12-2024,29-12-2024,185,7,1
CUST05582,Vivaan,54,Female,Quarterly,11-08-2023,16-05-2024,180,5,1
CUST05583,Vivaan,40,Male,Monthly,09-05-2023,14-09-2023,186,10,1
CUST05584,Vivaan,61,Male,Quarterly,08-06-2023,17-07-2024,289,7,1
CUST05585,Krishna,22,Female,Quarterly,02-10-2023,18-12-2023,243,3,1
CUST05586,Priya,35,Other,Quarterly,13-12-2024,15-12-2024,231,2,0
CUST05587,Ishaan,52,Male,Yearly,16-11-2024,02-12-2024,127,7,0
CUST05588,Aanya,49,Other,Yearly,06-08-2024,06-10-2024,137,1,0
CUST05589,Kavya,57,Male,Quarterly,17-05-2022,22-03-2023,243,10,1
CUST05590,Ananya,55,Other,Quarterly,04-11-2024,13-11-2024,234,8,1
CUST05591,Kavya,64,Female,Quarterly,28-04-2022,17-12-2024,182,10,1
CUST05592,Neha,41,Male,Quarterly,21-07-2024,24-08-2024,196,1,0
CUST05593,Vihaan,21,Male,Quarterly,09-07-2024,09-11-2024,145,1,0
CUST05594,Ishaan,60,Male,Yearly,18-12-2023,28-11-2024,121,7,1
CUST05595,Aditya,23,Other,Yearly,02-09-2024,21-10-2024,43,4,1
CUST05596,Sai,38,Female,Monthly,03-09-2022,20-04-2024,178,5,0
CUST05597,Pooja,31,Male,Yearly,16-10-2023,03-01-2024,82,8,0
CUST05598,Priya,21,Other,Monthly,28-02-2023,20-01-2024,250,9,0
CUST05599,Sai,53,Female,Yearly,14-07-2023,21-02-2024,34,5,0
CUST05600,Ira,30,Female,Monthly,18-04-2024,14-09-2024,28,5,0
CUST05601,Kavya,33,Other,Yearly,05-02-2024,19-07-2024,202,6,1
CUST05602,Kavya,61,Male,Yearly,27-04-2024,22-05-2024,99,4,1
CUST05603,Vihaan,56,Other,Monthly,15-12-2022,11-06-2024,115,2,1
CUST05604,Ananya,22,Other,Quarterly,25-05-2023,29-10-2024,7,4,1
CUST05605,Ira,36,Other,Quarterly,15-11-2024,23-11-2024,92,4,0
CUST05606,Pooja,65,Male,Yearly,27-09-2022,20-12-2022,297,6,1
CUST05607,Arjun,28,Other,Quarterly,16-11-2022,18-04-2024,277,9,1
CUST05608,Vivaan,44,Male,Monthly,03-01-2023,04-03-2023,79,2,0
